# filename: cov_2x2pt.txt 
# description: Combined covariance matrix of DMASS angular galaxy custering (w) and 
# galaxy-galaxy lensing. 
# Consists of auto-covariance of 4 galaxy-galaxy lensing spectra (80 bins) and 
# 1 angular clustering spectra (20 bins), and cross-covariance of them 
# Each sub-block has a size of 20x20. Total size is 100x100. 
# 
# if you use this file, cite these papers below:
# http://arxiv.org/abs/1906.01136 
# http://arxiv.org/abs/2104.11319 
# https://arxiv.org/abs/1601.05779 
# 
# bin-index1 	 bin-index2 	 cov-mat 
8 	 59 	 2.7584600e-13
8 	 60 	 1.5094760e-13
8 	 61 	 9.4699570e-13
8 	 62 	 1.5038570e-12
8 	 63 	 2.3937440e-12
8 	 64 	 3.8233490e-12
8 	 65 	 6.1334940e-12
8 	 66 	 9.9309550e-12
8 	 67 	 1.6305470e-11
8 	 68 	 2.2712500e-11
8 	 69 	 1.5824670e-11
8 	 70 	 9.5977310e-12
8 	 71 	 6.2639900e-12
8 	 72 	 4.3194250e-12
8 	 73 	 3.0736720e-12
8 	 74 	 2.2105960e-12
8 	 75 	 1.5824180e-12
8 	 76 	 1.1147590e-12
8 	 77 	 7.6129300e-13
8 	 78 	 4.9912930e-13
8 	 79 	 3.0882880e-13
8 	 80 	 1.6736120e-13
8 	 81 	 8.2504000e-10
8 	 82 	 8.0833960e-10
8 	 83 	 7.8162090e-10
8 	 84 	 7.3889300e-10
8 	 85 	 6.6976430e-10
8 	 86 	 5.5496020e-10
8 	 87 	 3.5084920e-10
8 	 88 	 5.6173360e-11
8 	 89 	 4.7136200e-11
8 	 90 	 5.3856850e-11
8 	 91 	 4.0845120e-11
8 	 92 	 2.6460710e-11
8 	 93 	 1.4632520e-11
8 	 94 	 6.1485710e-12
8 	 95 	 8.1738710e-13
8 	 96 	 -1.9936170e-12
8 	 97 	 -2.9623680e-12
8 	 98 	 -2.8314630e-12
8 	 99 	 -2.1677860e-12
8 	 100 	 -1.0121040e-12
9 	 1 	 5.7388160e-12
9 	 2 	 9.0631290e-12
9 	 3 	 1.4422350e-11
9 	 4 	 2.3186310e-11
9 	 5 	 3.7239280e-11
9 	 6 	 6.0990820e-11
9 	 7 	 1.0390030e-10
9 	 8 	 2.0410920e-10
9 	 9 	 9.7087520e-10
9 	 10 	 1.7302070e-10
9 	 11 	 8.3039870e-11
9 	 12 	 4.6860420e-11
9 	 13 	 2.6910570e-11
9 	 14 	 1.5247090e-11
9 	 15 	 8.4384890e-12
9 	 16 	 4.5493290e-12
9 	 17 	 2.3851090e-12
9 	 18 	 1.2202490e-12
9 	 19 	 6.1884790e-13
9 	 20 	 2.5498720e-13
9 	 21 	 4.1688910e-13
9 	 22 	 6.6101790e-13
9 	 23 	 1.0494680e-12
9 	 24 	 1.6693780e-12
9 	 25 	 2.6586550e-12
9 	 26 	 4.2540300e-12
9 	 27 	 6.8583550e-12
9 	 28 	 1.1203420e-11
9 	 29 	 1.5592460e-11
9 	 30 	 1.1085560e-11
9 	 31 	 6.9720470e-12
9 	 32 	 4.6877600e-12
9 	 33 	 3.2807820e-12
9 	 34 	 2.3335130e-12
9 	 35 	 1.6592140e-12
9 	 36 	 1.1648570e-12
9 	 37 	 7.9862540e-13
9 	 38 	 5.2805770e-13
9 	 39 	 3.3190470e-13
9 	 40 	 1.8480900e-13
9 	 41 	 5.2859060e-13
9 	 42 	 8.3811260e-13
9 	 43 	 1.3307140e-12
9 	 44 	 2.1171170e-12
9 	 45 	 3.3725360e-12
9 	 46 	 5.4001440e-12
9 	 47 	 8.7199730e-12
9 	 48 	 1.4318400e-11
9 	 49 	 2.0086520e-11
9 	 50 	 1.4169480e-11
9 	 51 	 8.9360050e-12
9 	 52 	 6.0676880e-12
9 	 53 	 4.2918170e-12
9 	 54 	 3.0810350e-12
9 	 55 	 2.2056840e-12
9 	 56 	 1.5539090e-12
9 	 57 	 1.0657640e-12
9 	 58 	 7.0115650e-13
9 	 59 	 4.3718780e-13
9 	 60 	 2.3915140e-13
9 	 61 	 5.8356940e-13
9 	 62 	 9.2520360e-13
9 	 63 	 1.4688850e-12
9 	 64 	 2.3367610e-12
9 	 65 	 3.7218970e-12
9 	 66 	 5.9588840e-12
9 	 67 	 9.6236150e-12
9 	 68 	 1.5824670e-11
9 	 69 	 2.2274520e-11
9 	 70 	 1.5687120e-11
9 	 71 	 9.9352400e-12
9 	 72 	 6.7885940e-12
9 	 73 	 4.8292020e-12
9 	 74 	 3.4806450e-12
9 	 75 	 2.4976500e-12
9 	 76 	 1.7602910e-12
9 	 77 	 1.2066800e-12
9 	 78 	 7.8998910e-13
9 	 79 	 4.9646660e-13
9 	 80 	 2.6516130e-13
9 	 81 	 8.5358100e-10
9 	 82 	 8.4288550e-10
9 	 83 	 8.2580540e-10
9 	 84 	 7.9879060e-10
9 	 85 	 7.5576590e-10
9 	 86 	 6.8691300e-10
9 	 87 	 5.7476440e-10
9 	 88 	 3.8020040e-10
9 	 89 	 9.6827130e-11
9 	 90 	 7.4234160e-11
9 	 91 	 6.4379280e-11
9 	 92 	 4.2581320e-11
9 	 93 	 2.3701460e-11
9 	 94 	 1.0048120e-11
9 	 95 	 1.4475520e-12
9 	 96 	 -3.0886430e-12
9 	 97 	 -4.6719490e-12
9 	 98 	 -4.4781270e-12
9 	 99 	 -3.4251040e-12
9 	 100 	 -1.5971970e-12
10 	 1 	 3.3331770e-12
10 	 2 	 5.2442700e-12
10 	 3 	 8.3162230e-12
10 	 4 	 1.3317780e-11
10 	 5 	 2.1123940e-11
10 	 6 	 3.3883380e-11
10 	 7 	 5.4934230e-11
10 	 8 	 9.1547480e-11
10 	 9 	 1.7302070e-10
10 	 10 	 6.9289530e-10
10 	 11 	 1.5072440e-10
10 	 12 	 7.6329690e-11
10 	 13 	 4.3224180e-11
10 	 14 	 2.4401660e-11
10 	 15 	 1.3485560e-11
10 	 16 	 7.2571840e-12
10 	 17 	 3.8030870e-12
10 	 18 	 1.9387500e-12
10 	 19 	 9.8723750e-13
10 	 20 	 4.0401810e-13
10 	 21 	 2.6507000e-13
10 	 22 	 4.1986290e-13
10 	 23 	 6.6557440e-13
10 	 24 	 1.0563760e-12
10 	 25 	 1.6763370e-12
10 	 26 	 2.6645360e-12
10 	 27 	 4.2427940e-12
10 	 28 	 6.8041760e-12
10 	 29 	 1.1085560e-11
10 	 30 	 1.5535350e-11
10 	 31 	 1.1233260e-11
10 	 32 	 7.3736200e-12
10 	 33 	 5.1401440e-12
10 	 34 	 3.6633800e-12
10 	 35 	 2.6128290e-12
10 	 36 	 1.8391260e-12
10 	 37 	 1.2625620e-12
10 	 38 	 8.3639220e-13
10 	 39 	 5.2582730e-13
10 	 40 	 2.9301490e-13
10 	 41 	 3.3819130e-13
10 	 42 	 5.3539100e-13
10 	 43 	 8.4849260e-13
10 	 44 	 1.3466140e-12
10 	 45 	 2.1360580e-12
10 	 46 	 3.3949170e-12
10 	 47 	 5.4056530e-12
10 	 48 	 8.6705180e-12
10 	 49 	 1.4169480e-11
10 	 50 	 1.9995190e-11
10 	 51 	 1.4405230e-11
10 	 52 	 9.5274250e-12
10 	 53 	 6.7156980e-12
10 	 54 	 4.8331870e-12
10 	 55 	 3.4719030e-12
10 	 56 	 2.4529080e-12
10 	 57 	 1.6836360e-12
10 	 58 	 1.1117660e-12
10 	 59 	 6.9215370e-13
10 	 60 	 3.7948230e-13
10 	 61 	 3.7480120e-13
10 	 62 	 5.9354190e-13
10 	 63 	 9.4070930e-13
10 	 64 	 1.4928450e-12
10 	 65 	 2.3673980e-12
10 	 66 	 3.7613030e-12
10 	 67 	 5.9878330e-12
10 	 68 	 9.5977310e-12
10 	 69 	 1.5687120e-11
10 	 70 	 2.2194640e-11
10 	 71 	 1.5999950e-11
10 	 72 	 1.0645980e-11
10 	 73 	 7.5500150e-12
10 	 74 	 5.4585160e-12
10 	 75 	 3.9307730e-12
10 	 76 	 2.7786360e-12
10 	 77 	 1.9040320e-12
10 	 78 	 1.2526770e-12
10 	 79 	 7.7497800e-13
10 	 80 	 4.2079360e-13
10 	 81 	 9.0989790e-10
10 	 82 	 9.0263340e-10
10 	 83 	 8.9096370e-10
10 	 84 	 8.7262920e-10
10 	 85 	 8.4365800e-10
10 	 86 	 7.9774780e-10
10 	 87 	 7.2529250e-10
10 	 88 	 6.0971940e-10
10 	 89 	 4.1647580e-10
10 	 90 	 1.3715730e-10
10 	 91 	 9.5577410e-11
10 	 92 	 6.8741480e-11
10 	 93 	 3.8837010e-11
10 	 94 	 1.6702560e-11
10 	 95 	 2.6846800e-12
10 	 96 	 -4.7102740e-12
10 	 97 	 -7.3421280e-12
10 	 98 	 -7.0776940e-12
10 	 99 	 -5.4284410e-12
10 	 100 	 -2.5202370e-12
11 	 1 	 1.9638590e-12
11 	 2 	 3.0846040e-12
11 	 3 	 4.8705340e-12
11 	 4 	 7.7974810e-12
11 	 5 	 1.2333120e-11
11 	 6 	 1.9644900e-11
11 	 7 	 3.1383570e-11
11 	 8 	 5.0529160e-11
11 	 9 	 8.3039870e-11
11 	 10 	 1.5072440e-10
11 	 11 	 5.0834270e-10
11 	 12 	 1.3404490e-10
11 	 13 	 7.0223290e-11
11 	 14 	 3.9278410e-11
11 	 15 	 2.1625110e-11
11 	 16 	 1.1612030e-11
11 	 17 	 6.0660960e-12
11 	 18 	 3.0895600e-12
11 	 19 	 1.5701060e-12
11 	 20 	 6.3836350e-13
11 	 21 	 1.7516960e-13
11 	 22 	 2.7794570e-13
11 	 23 	 4.4017770e-13
11 	 24 	 6.9768040e-13
11 	 25 	 1.1048100e-12
11 	 26 	 1.7492070e-12
11 	 27 	 2.7692830e-12
11 	 28 	 4.3870500e-12
11 	 29 	 6.9720470e-12
11 	 30 	 1.1233260e-11
11 	 31 	 1.5754720e-11
11 	 32 	 1.1691060e-11
11 	 33 	 8.0093430e-12
11 	 34 	 5.7195750e-12
11 	 35 	 4.0978370e-12
11 	 36 	 2.8959620e-12
11 	 37 	 1.9940000e-12
11 	 38 	 1.3220420e-12
11 	 39 	 8.3083810e-13
11 	 40 	 4.6405210e-13
11 	 41 	 2.2519340e-13
11 	 42 	 3.5734180e-13
11 	 43 	 5.6584450e-13
11 	 44 	 8.9678680e-13
11 	 45 	 1.4197800e-12
11 	 46 	 2.2470730e-12
11 	 47 	 3.5554180e-12
11 	 48 	 5.6282130e-12
11 	 49 	 8.9360050e-12
11 	 50 	 1.4405230e-11
11 	 51 	 2.0309760e-11
11 	 52 	 1.5081450e-11
11 	 53 	 1.0442000e-11
11 	 54 	 7.5363140e-12
11 	 55 	 5.4418440e-12
11 	 56 	 3.8611870e-12
11 	 57 	 2.6593030e-12
11 	 58 	 1.7554220e-12
11 	 59 	 1.0971560e-12
11 	 60 	 6.0103840e-13
11 	 61 	 2.5106660e-13
11 	 62 	 3.9840500e-13
11 	 63 	 6.3080770e-13
11 	 64 	 9.9965330e-13
11 	 65 	 1.5823410e-12
11 	 66 	 2.5036320e-12
11 	 67 	 3.9596130e-12
11 	 68 	 6.2639900e-12
11 	 69 	 9.9352400e-12
11 	 70 	 1.5999950e-11
11 	 71 	 2.2592180e-11
11 	 72 	 1.6820830e-11
11 	 73 	 1.1724120e-11
11 	 74 	 8.5049340e-12
11 	 75 	 6.1592200e-12
11 	 76 	 4.3734360e-12
11 	 77 	 3.0076670e-12
11 	 78 	 1.9779120e-12
11 	 79 	 1.2277080e-12
11 	 80 	 6.6651820e-13
11 	 81 	 9.9343730e-10
11 	 82 	 9.8826350e-10
11 	 83 	 9.7991060e-10
11 	 84 	 9.6681460e-10
11 	 85 	 9.4618430e-10
11 	 86 	 9.1357290e-10
11 	 87 	 8.6232150e-10
11 	 88 	 7.8229170e-10
11 	 89 	 6.5713400e-10
11 	 90 	 4.5605630e-10
11 	 91 	 1.7267790e-10
11 	 92 	 1.0778710e-10
11 	 93 	 6.4583250e-11
11 	 94 	 2.8435360e-11
11 	 95 	 5.2578560e-12
11 	 96 	 -7.0101190e-12
11 	 97 	 -1.1456880e-11
11 	 98 	 -1.1169430e-11
11 	 99 	 -8.5725410e-12
11 	 100 	 -3.9915350e-12
12 	 1 	 1.1552310e-12
12 	 2 	 1.8103880e-12
12 	 3 	 2.8691950e-12
12 	 4 	 4.5871450e-12
12 	 5 	 7.2286050e-12
12 	 6 	 1.1498070e-11
12 	 7 	 1.8313840e-11
12 	 8 	 2.9194470e-11
12 	 9 	 4.6860420e-11
12 	 10 	 7.6329690e-11
12 	 11 	 1.3404490e-10
12 	 12 	 3.8462550e-10
12 	 13 	 1.2068400e-10
12 	 14 	 6.3992410e-11
12 	 15 	 3.4966390e-11
12 	 16 	 1.8690000e-11
12 	 17 	 9.7373930e-12
12 	 18 	 4.9425610e-12
12 	 19 	 2.5032180e-12
12 	 20 	 9.9949960e-13
12 	 21 	 1.2023050e-13
12 	 22 	 1.8974380e-13
12 	 23 	 3.0136760e-13
12 	 24 	 4.7727430e-13
12 	 25 	 7.5511410e-13
12 	 26 	 1.1946840e-12
12 	 27 	 1.8874630e-12
12 	 28 	 2.9770530e-12
12 	 29 	 4.6877600e-12
12 	 30 	 7.3736200e-12
12 	 31 	 1.1691060e-11
12 	 32 	 1.6306450e-11
12 	 33 	 1.2475730e-11
12 	 34 	 8.8489230e-12
12 	 35 	 6.3851980e-12
12 	 36 	 4.5409970e-12
12 	 37 	 3.1413500e-12
12 	 38 	 2.0900540e-12
12 	 39 	 1.3171970e-12
12 	 40 	 7.3569870e-13
12 	 41 	 1.5609840e-13
12 	 42 	 2.4627570e-13
12 	 43 	 3.9120190e-13
12 	 44 	 6.1948080e-13
12 	 45 	 9.7990040e-13
12 	 46 	 1.5499260e-12
12 	 47 	 2.4476160e-12
12 	 48 	 3.8579020e-12
12 	 49 	 6.0676880e-12
12 	 50 	 9.5274250e-12
12 	 51 	 1.5081450e-11
12 	 52 	 2.1101450e-11
12 	 53 	 1.6214780e-11
12 	 54 	 1.1633690e-11
12 	 55 	 8.4684860e-12
12 	 56 	 6.0517260e-12
12 	 57 	 4.1879380e-12
12 	 58 	 2.7754490e-12
12 	 59 	 1.7340620e-12
12 	 60 	 9.5274360e-13
12 	 61 	 1.7497420e-13
12 	 62 	 2.7675720e-13
12 	 63 	 4.3845510e-13
12 	 64 	 6.9426770e-13
12 	 65 	 1.0980730e-12
12 	 66 	 1.7365770e-12
12 	 67 	 2.7416380e-12
12 	 68 	 4.3194250e-12
12 	 69 	 6.7885940e-12
12 	 70 	 1.0645980e-11
12 	 71 	 1.6820830e-11
12 	 72 	 2.3543800e-11
12 	 73 	 1.8164140e-11
12 	 74 	 1.3113380e-11
12 	 75 	 9.5795180e-12
12 	 76 	 6.8532400e-12
12 	 77 	 4.7364500e-12
12 	 78 	 3.1275640e-12
12 	 79 	 1.9419270e-12
12 	 80 	 1.0562910e-12
12 	 81 	 1.0997920e-09
12 	 82 	 1.0959660e-09
12 	 83 	 1.0898590e-09
12 	 84 	 1.0802410e-09
12 	 85 	 1.0650170e-09
12 	 86 	 1.0410630e-09
12 	 87 	 1.0033580e-09
12 	 88 	 9.4437760e-10
12 	 89 	 8.5292780e-10
12 	 90 	 7.1207500e-10
12 	 91 	 4.9450150e-10
12 	 92 	 1.9811730e-10
12 	 93 	 1.0716620e-10
12 	 94 	 5.0079390e-11
12 	 95 	 1.0966850e-11
12 	 96 	 -9.9164720e-12
12 	 97 	 -1.7709510e-11
12 	 98 	 -1.7564230e-11
12 	 99 	 -1.3532400e-11
12 	 100 	 -6.2848980e-12
13 	 1 	 6.7411880e-13
13 	 2 	 1.0668700e-12
13 	 3 	 1.6614970e-12
13 	 4 	 2.6644320e-12
13 	 5 	 4.1903270e-12
13 	 6 	 6.6601580e-12
13 	 7 	 1.0596020e-11
13 	 8 	 1.6851710e-11
13 	 9 	 2.6910570e-11
13 	 10 	 4.3224180e-11
13 	 11 	 7.0223290e-11
13 	 12 	 1.2068400e-10
13 	 13 	 3.0006210e-10
13 	 14 	 1.0890120e-10
13 	 15 	 5.7337820e-11
13 	 16 	 3.0391780e-11
13 	 17 	 1.5734900e-11
13 	 18 	 7.9517750e-12
13 	 19 	 4.0046470e-12
13 	 20 	 1.5700240e-12
13 	 21 	 8.4104270e-14
13 	 22 	 1.3342300e-13
13 	 23 	 2.1103310e-13
13 	 24 	 3.3437940e-13
13 	 25 	 5.2902790e-13
13 	 26 	 8.3677270e-13
13 	 27 	 1.3225170e-12
13 	 28 	 2.0859310e-12
13 	 29 	 3.2807820e-12
13 	 30 	 5.1401440e-12
13 	 31 	 8.0093430e-12
13 	 32 	 1.2475730e-11
13 	 33 	 1.7212500e-11
13 	 34 	 1.3563720e-11
13 	 35 	 9.8340530e-12
13 	 36 	 7.0712750e-12
13 	 37 	 4.9295320e-12
13 	 38 	 3.2959280e-12
13 	 39 	 2.0833760e-12
13 	 40 	 1.1654460e-12
13 	 41 	 1.1023900e-13
13 	 42 	 1.7489430e-13
13 	 43 	 2.7658590e-13
13 	 44 	 4.3823070e-13
13 	 45 	 6.9318370e-13
13 	 46 	 1.0963000e-12
13 	 47 	 1.7322260e-12
13 	 48 	 2.7308440e-12
13 	 49 	 4.2918170e-12
13 	 50 	 6.7156980e-12
13 	 51 	 1.0442000e-11
13 	 52 	 1.6214780e-11
13 	 53 	 2.2393870e-11
13 	 54 	 1.7763870e-11
13 	 55 	 1.3014570e-11
13 	 56 	 9.4139270e-12
13 	 57 	 6.5698670e-12
13 	 58 	 4.3768430e-12
13 	 59 	 2.7431250e-12
13 	 60 	 1.5107370e-12
13 	 61 	 1.2416440e-13
13 	 62 	 1.9699130e-13
13 	 63 	 3.1150620e-13
13 	 64 	 4.9354730e-13
13 	 65 	 7.8061770e-13
13 	 66 	 1.2344210e-12
13 	 67 	 1.9502070e-12
13 	 68 	 3.0736720e-12
13 	 69 	 4.8292020e-12
13 	 70 	 7.5500150e-12
13 	 71 	 1.1724120e-11
13 	 72 	 1.8164140e-11
13 	 73 	 2.5070550e-11
13 	 74 	 1.9976780e-11
13 	 75 	 1.4707640e-11
13 	 76 	 1.0656880e-11
13 	 77 	 7.4299860e-12
13 	 78 	 4.9326200e-12
13 	 79 	 3.0724900e-12
13 	 80 	 1.6761050e-12
13 	 81 	 1.2204690e-09
13 	 82 	 1.2175670e-09
13 	 83 	 1.2130980e-09
13 	 84 	 1.2059530e-09
13 	 85 	 1.1946010e-09
13 	 86 	 1.1767720e-09
13 	 87 	 1.1486210e-09
13 	 88 	 1.1045140e-09
13 	 89 	 1.0356380e-09
13 	 90 	 9.2929010e-10
13 	 91 	 7.6759250e-10
13 	 92 	 5.2552370e-10
13 	 93 	 2.0796570e-10
13 	 94 	 9.0691310e-11
13 	 95 	 2.4369610e-11
13 	 96 	 -1.2565580e-11
13 	 97 	 -2.6864040e-11
13 	 98 	 -2.7480960e-11
13 	 99 	 -2.1278420e-11
13 	 100 	 -9.9186130e-12
14 	 1 	 3.8558590e-13
14 	 2 	 5.9733910e-13
14 	 3 	 9.4382660e-13
14 	 4 	 1.5180910e-12
14 	 5 	 2.3822500e-12
14 	 6 	 3.7843320e-12
14 	 7 	 6.0094550e-12
14 	 8 	 9.5609770e-12
14 	 9 	 1.5247090e-11
14 	 10 	 2.4401660e-11
14 	 11 	 3.9278410e-11
14 	 12 	 6.3992410e-11
14 	 13 	 1.0890120e-10
14 	 14 	 2.4055780e-10
14 	 15 	 9.7653720e-11
14 	 16 	 5.0286820e-11
14 	 17 	 2.5751480e-11
14 	 18 	 1.2914220e-11
14 	 19 	 6.4284470e-12
14 	 20 	 2.4848590e-12
14 	 21 	 5.8960210e-14
14 	 22 	 9.4237000e-14
14 	 23 	 1.4954360e-13
14 	 24 	 2.3676770e-13
14 	 25 	 3.7485560e-13
14 	 26 	 5.9319390e-13
14 	 27 	 9.3769710e-13
14 	 28 	 1.4810370e-12
14 	 29 	 2.3335130e-12
14 	 30 	 3.6633800e-12
14 	 31 	 5.7195750e-12
14 	 32 	 8.8489230e-12
14 	 33 	 1.3563720e-11
14 	 34 	 1.8451330e-11
14 	 35 	 1.4886880e-11
14 	 36 	 1.0868310e-11
14 	 37 	 7.6819400e-12
14 	 38 	 5.1811630e-12
14 	 39 	 3.2872060e-12
14 	 40 	 1.8506680e-12
14 	 41 	 7.8719230e-14
14 	 42 	 1.2457480e-13
14 	 43 	 1.9769850e-13
14 	 44 	 3.1298630e-13
14 	 45 	 4.9548360e-13
14 	 46 	 7.8398170e-13
14 	 47 	 1.2390340e-12
14 	 48 	 1.9564000e-12
14 	 49 	 3.0810350e-12
14 	 50 	 4.8331870e-12
14 	 51 	 7.5363140e-12
14 	 52 	 1.1633690e-11
14 	 53 	 1.7763870e-11
14 	 54 	 2.4145370e-11
14 	 55 	 1.9623550e-11
14 	 56 	 1.4442990e-11
14 	 57 	 1.0232110e-11
14 	 58 	 6.8805260e-12
14 	 59 	 4.3267740e-12
14 	 60 	 2.4003680e-12
14 	 61 	 8.8980860e-14
14 	 62 	 1.4080890e-13
14 	 63 	 2.2346850e-13
14 	 64 	 3.5377440e-13
14 	 65 	 5.6003490e-13
14 	 66 	 8.8600120e-13
14 	 67 	 1.4002490e-12
14 	 68 	 2.2105960e-12
14 	 69 	 3.4806450e-12
14 	 70 	 5.4585160e-12
14 	 71 	 8.5049340e-12
14 	 72 	 1.3113380e-11
14 	 73 	 1.9976780e-11
14 	 74 	 2.7116320e-11
14 	 75 	 2.2129180e-11
14 	 76 	 1.6337250e-11
14 	 77 	 1.1570140e-11
14 	 78 	 7.7553420e-12
14 	 79 	 4.8506060e-12
14 	 80 	 2.6642940e-12
14 	 81 	 1.3423610e-09
14 	 82 	 1.3401250e-09
14 	 83 	 1.3368510e-09
14 	 84 	 1.3316230e-09
14 	 85 	 1.3232110e-09
14 	 86 	 1.3100150e-09
14 	 87 	 1.2892210e-09
14 	 88 	 1.2564180e-09
14 	 89 	 1.2048700e-09
14 	 90 	 1.1246770e-09
14 	 91 	 1.0012350e-09
14 	 92 	 8.1474320e-10
14 	 93 	 5.4172240e-10
14 	 94 	 1.9730610e-10
14 	 95 	 5.6715740e-11
14 	 96 	 -1.1270080e-11
14 	 97 	 -3.9300930e-11
14 	 98 	 -4.2569870e-11
14 	 99 	 -3.3270370e-11
14 	 100 	 -1.5663640e-11
15 	 1 	 2.1630060e-13
15 	 2 	 3.3158340e-13
15 	 3 	 5.2430550e-13
15 	 4 	 8.4353300e-13
15 	 5 	 1.3228090e-12
15 	 6 	 2.1045510e-12
15 	 7 	 3.3393370e-12
15 	 8 	 5.3011670e-12
15 	 9 	 8.4384890e-12
15 	 10 	 1.3485560e-11
15 	 11 	 2.1625110e-11
15 	 12 	 3.4966390e-11
15 	 13 	 5.7337820e-11
15 	 14 	 9.7653720e-11
15 	 15 	 1.9713090e-10
15 	 16 	 8.6491770e-11
15 	 17 	 4.3087440e-11
15 	 18 	 2.1310720e-11
15 	 19 	 1.0372440e-11
15 	 20 	 4.0028910e-12
15 	 21 	 4.2029740e-14
15 	 22 	 6.6748250e-14
15 	 23 	 1.0567990e-13
15 	 24 	 1.7023760e-13
15 	 25 	 2.6538670e-13
15 	 26 	 4.2023580e-13
15 	 27 	 6.6488250e-13
15 	 28 	 1.0509350e-12
15 	 29 	 1.6592140e-12
15 	 30 	 2.6128290e-12
15 	 31 	 4.0978370e-12
15 	 32 	 6.3851980e-12
15 	 33 	 9.8340530e-12
15 	 34 	 1.4886880e-11
15 	 35 	 1.9949610e-11
15 	 36 	 1.6317640e-11
15 	 37 	 1.1812270e-11
15 	 38 	 8.0938000e-12
15 	 39 	 5.1739140e-12
15 	 40 	 2.9410980e-12
15 	 41 	 5.5905440e-14
15 	 42 	 8.8791420e-14
15 	 43 	 1.4053930e-13
15 	 44 	 2.2301900e-13
15 	 45 	 3.5300050e-13
15 	 46 	 5.5893670e-13
15 	 47 	 8.8423520e-13
15 	 48 	 1.3972930e-12
15 	 49 	 2.2056840e-12
15 	 50 	 3.4719030e-12
15 	 51 	 5.4418440e-12
15 	 52 	 8.4684860e-12
15 	 53 	 1.3014570e-11
15 	 54 	 1.9623550e-11
15 	 55 	 2.6240000e-11
15 	 56 	 2.1603660e-11
15 	 57 	 1.5713580e-11
15 	 58 	 1.0747520e-11
15 	 59 	 6.8138050e-12
15 	 60 	 3.8207360e-12
15 	 61 	 6.3379520e-14
15 	 62 	 1.0057380e-13
15 	 63 	 1.5918240e-13
15 	 64 	 2.5261110e-13
15 	 65 	 3.9982760e-13
15 	 66 	 6.3306660e-13
15 	 67 	 1.0014600e-12
15 	 68 	 1.5824180e-12
15 	 69 	 2.4976500e-12
15 	 70 	 3.9307730e-12
15 	 71 	 6.1592200e-12
15 	 72 	 9.5795180e-12
15 	 73 	 1.4707640e-11
15 	 74 	 2.2129180e-11
15 	 75 	 2.9537530e-11
15 	 76 	 2.4395230e-11
15 	 77 	 1.7761980e-11
15 	 78 	 1.2115960e-11
15 	 79 	 7.6372600e-12
15 	 80 	 4.2437380e-12
15 	 81 	 1.4480050e-09
15 	 82 	 1.4464060e-09
15 	 83 	 1.4440990e-09
15 	 84 	 1.4403080e-09
15 	 85 	 1.4341190e-09
15 	 86 	 1.4247050e-09
15 	 87 	 1.4096970e-09
15 	 88 	 1.3857970e-09
15 	 89 	 1.3482790e-09
15 	 90 	 1.2895640e-09
15 	 91 	 1.1977050e-09
15 	 92 	 1.0566250e-09
15 	 93 	 8.4399670e-10
15 	 94 	 5.3695990e-10
15 	 95 	 1.6334100e-10
15 	 96 	 6.4969810e-12
15 	 97 	 -5.2905810e-11
15 	 98 	 -6.4591870e-11
15 	 99 	 -5.1474770e-11
15 	 100 	 -2.4923710e-11
16 	 1 	 1.1247970e-13
16 	 2 	 1.7524740e-13
16 	 3 	 2.8220520e-13
16 	 4 	 4.5940290e-13
16 	 5 	 7.1566190e-13
16 	 6 	 1.1340030e-12
16 	 7 	 1.8050680e-12
16 	 8 	 2.8593680e-12
16 	 9 	 4.5493290e-12
16 	 10 	 7.2571840e-12
16 	 11 	 1.1612030e-11
16 	 12 	 1.8690000e-11
16 	 13 	 3.0391780e-11
16 	 14 	 5.0286820e-11
16 	 15 	 8.6491770e-11
16 	 16 	 1.6386850e-10
16 	 17 	 7.5374880e-11
16 	 18 	 3.6126440e-11
16 	 19 	 1.6947400e-11
16 	 20 	 6.6800560e-12
16 	 21 	 2.9477630e-14
16 	 22 	 4.6516930e-14
16 	 23 	 7.3983890e-14
16 	 24 	 1.1718220e-13
16 	 25 	 1.8583980e-13
16 	 26 	 2.9419080e-13
16 	 27 	 4.6580160e-13
16 	 28 	 7.3700330e-13
16 	 29 	 1.1648570e-12
16 	 30 	 1.8391260e-12
16 	 31 	 2.8959620e-12
16 	 32 	 4.5409970e-12
16 	 33 	 7.0712750e-12
16 	 34 	 1.0868310e-11
16 	 35 	 1.6317640e-11
16 	 36 	 2.1560620e-11
16 	 37 	 1.7674520e-11
16 	 38 	 1.2480020e-11
16 	 39 	 8.0910260e-12
16 	 40 	 4.6963750e-12
16 	 41 	 3.9335280e-14
16 	 42 	 6.2062080e-14
16 	 43 	 9.8725590e-14
16 	 44 	 1.5632830e-13
16 	 45 	 2.4799000e-13
16 	 46 	 3.9250820e-13
16 	 47 	 6.2151170e-13
16 	 48 	 9.8328860e-13
16 	 49 	 1.5539090e-12
16 	 50 	 2.4529080e-12
16 	 51 	 3.8611870e-12
16 	 52 	 6.0517260e-12
16 	 53 	 9.4139270e-12
16 	 54 	 1.4442990e-11
16 	 55 	 2.1603660e-11
16 	 56 	 2.8458390e-11
16 	 57 	 2.3439810e-11
16 	 58 	 1.6563330e-11
16 	 59 	 1.0666950e-11
16 	 60 	 6.1057300e-12
16 	 61 	 4.4566650e-14
16 	 62 	 7.0308460e-14
16 	 63 	 1.1185290e-13
